[[{'label': 'negative', 'score': 0.013476000167429447}, {'label': 'neutral', 'score': 0.4485049843788147}, {'label': 'positive', 'score': 0.538019061088562}]]
[[{'label': 'negative', 'score': 0.8269526958465576}, {'label': 'neutral', 'score': 0.16099029779434204}, {'label': 'positive', 'score': 0.012057015672326088}]]
[[{'label': 'negative', 'score': 0.0020255998242646456}, {'label': 'neutral', 'score': 0.028020361438393593}, {'label': 'positive', 'score': 0.9699540734291077}]]
[[{'label': 'negative', 'score': 0.8058440089225769}, {'label': 'neutral', 'score': 0.15894705057144165}, {'label': 'positive', 'score': 0.03520892933011055}]]
[[{'label': 'negative', 'score': 0.8034090995788574}, {'label': 'neutral', 'score': 0.14236661791801453}, {'label': 'positive', 'score': 0.054224297404289246}]]
[[{'label': 'negative', 'score': 0.8940258622169495}, {'label': 'neutral', 'score': 0.08912541717290878}, {'label': 'positive', 'score': 0.016848739236593246}]]
[[{'label': 'negative', 'score': 0.058364387601614}, {'label': 'neutral', 'score': 0.8260956406593323}, {'label': 'positive', 'score': 0.11553994566202164}]]
[[{'label': 'negative', 'score': 0.012113316915929317}, {'label': 'neutral', 'score': 0.6642107367515564}, {'label': 'positive', 'score': 0.3236760199069977}]]
[[{'label': 'negative', 'score': 0.9271361231803894}, {'label': 'neutral', 'score': 0.06466775387525558}, {'label': 'positive', 'score': 0.008196059614419937}]]
[[{'label': 'negative', 'score': 0.08277980238199234}, {'label': 'neutral', 'score': 0.36782917380332947}, {'label': 'positive', 'score': 0.549390971660614}]]
[[{'label': 'negative', 'score': 0.326373428106308}, {'label': 'neutral', 'score': 0.6365680694580078}, {'label': 'positive', 'score': 0.03705849125981331}]]
[[{'label': 'negative', 'score': 0.004733412992209196}, {'label': 'neutral', 'score': 0.013573787175118923}, {'label': 'positive', 'score': 0.9816927909851074}]]
[[{'label': 'negative', 'score': 0.4892546236515045}, {'label': 'neutral', 'score': 0.3105049133300781}, {'label': 'positive', 'score': 0.20024046301841736}]]
[[{'label': 'negative', 'score': 0.8973686099052429}, {'label': 'neutral', 'score': 0.09716159850358963}, {'label': 'positive', 'score': 0.005469879135489464}]]
[[{'label': 'negative', 'score': 0.18555563688278198}, {'label': 'neutral', 'score': 0.7681174278259277}, {'label': 'positive', 'score': 0.04632692411541939}]]
[[{'label': 'negative', 'score': 0.16046595573425293}, {'label': 'neutral', 'score': 0.55958092212677}, {'label': 'positive', 'score': 0.27995312213897705}]]
[[{'label': 'negative', 'score': 0.012636967934668064}, {'label': 'neutral', 'score': 0.0847059041261673}, {'label': 'positive', 'score': 0.902657151222229}]]
[[{'label': 'negative', 'score': 0.05744738131761551}, {'label': 'neutral', 'score': 0.41231557726860046}, {'label': 'positive', 'score': 0.530237078666687}]]
[[{'label': 'negative', 'score': 0.40364062786102295}, {'label': 'neutral', 'score': 0.5555020570755005}, {'label': 'positive', 'score': 0.04085738956928253}]]
[[{'label': 'negative', 'score': 0.5290358662605286}, {'label': 'neutral', 'score': 0.3990747034549713}, {'label': 'positive', 'score': 0.07188944518566132}]]
[[{'label': 'negative', 'score': 0.02859220653772354}, {'label': 'neutral', 'score': 0.41605159640312195}, {'label': 'positive', 'score': 0.5553561449050903}]]
[[{'label': 'negative', 'score': 0.8514454364776611}, {'label': 'neutral', 'score': 0.13848958909511566}, {'label': 'positive', 'score': 0.01006496511399746}]]
[[{'label': 'negative', 'score': 0.8058186173439026}, {'label': 'neutral', 'score': 0.1850479543209076}, {'label': 'positive', 'score': 0.009133436717092991}]]
[[{'label': 'negative', 'score': 0.7157726883888245}, {'label': 'neutral', 'score': 0.26024144887924194}, {'label': 'positive', 'score': 0.023985866457223892}]]
[[{'label': 'negative', 'score': 0.006481872871518135}, {'label': 'neutral', 'score': 0.014162559993565083}, {'label': 'positive', 'score': 0.97935551404953}]]
[[{'label': 'negative', 'score': 0.014654649421572685}, {'label': 'neutral', 'score': 0.6309202909469604}, {'label': 'positive', 'score': 0.35442501306533813}]]
[[{'label': 'negative', 'score': 0.42779314517974854}, {'label': 'neutral', 'score': 0.5042606592178345}, {'label': 'positive', 'score': 0.06794615089893341}]]
[[{'label': 'negative', 'score': 0.02157076820731163}, {'label': 'neutral', 'score': 0.1801782250404358}, {'label': 'positive', 'score': 0.7982509732246399}]]
[[{'label': 'negative', 'score': 0.00865222793072462}, {'label': 'neutral', 'score': 0.12197945266962051}, {'label': 'positive', 'score': 0.869368314743042}]]
[[{'label': 'negative', 'score': 0.029453713446855545}, {'label': 'neutral', 'score': 0.20276819169521332}, {'label': 'positive', 'score': 0.7677780389785767}]]
[[{'label': 'negative', 'score': 0.5595728754997253}, {'label': 'neutral', 'score': 0.3894956111907959}, {'label': 'positive', 'score': 0.05093149095773697}]]
[[{'label': 'negative', 'score': 0.6890363693237305}, {'label': 'neutral', 'score': 0.2888938784599304}, {'label': 'positive', 'score': 0.022069767117500305}]]
[[{'label': 'negative', 'score': 0.6594560146331787}, {'label': 'neutral', 'score': 0.3066222667694092}, {'label': 'positive', 'score': 0.03392169252038002}]]
[[{'label': 'negative', 'score': 0.02136348932981491}, {'label': 'neutral', 'score': 0.4731022119522095}, {'label': 'positive', 'score': 0.505534291267395}]]
[[{'label': 'negative', 'score': 0.2820168137550354}, {'label': 'neutral', 'score': 0.5625537633895874}, {'label': 'positive', 'score': 0.15542936325073242}]]
[[{'label': 'negative', 'score': 0.1708739548921585}, {'label': 'neutral', 'score': 0.6931042075157166}, {'label': 'positive', 'score': 0.13602186739444733}]]
[[{'label': 'negative', 'score': 0.016309337690472603}, {'label': 'neutral', 'score': 0.9216095209121704}, {'label': 'positive', 'score': 0.062081046402454376}]]
[[{'label': 'negative', 'score': 0.04010607674717903}, {'label': 'neutral', 'score': 0.357191264629364}, {'label': 'positive', 'score': 0.6027026772499084}]]
[[{'label': 'negative', 'score': 0.006302235182374716}, {'label': 'neutral', 'score': 0.04551636427640915}, {'label': 'positive', 'score': 0.9481813907623291}]]
[[{'label': 'negative', 'score': 0.31111639738082886}, {'label': 'neutral', 'score': 0.42901045083999634}, {'label': 'positive', 'score': 0.2598731517791748}]]
[[{'label': 'negative', 'score': 0.6706863641738892}, {'label': 'neutral', 'score': 0.2044527232646942}, {'label': 'positive', 'score': 0.12486084550619125}]]
[[{'label': 'negative', 'score': 0.5514007806777954}, {'label': 'neutral', 'score': 0.41034722328186035}, {'label': 'positive', 'score': 0.038252007216215134}]]
[[{'label': 'negative', 'score': 0.01344988588243723}, {'label': 'neutral', 'score': 0.8663212060928345}, {'label': 'positive', 'score': 0.12022891640663147}]]
[[{'label': 'negative', 'score': 0.4190201461315155}, {'label': 'neutral', 'score': 0.4527297616004944}, {'label': 'positive', 'score': 0.12825007736682892}]]
[[{'label': 'negative', 'score': 0.056481800973415375}, {'label': 'neutral', 'score': 0.8665107488632202}, {'label': 'positive', 'score': 0.07700742781162262}]]
[[{'label': 'negative', 'score': 0.21100330352783203}, {'label': 'neutral', 'score': 0.6512534618377686}, {'label': 'positive', 'score': 0.13774323463439941}]]
[[{'label': 'negative', 'score': 0.004992052912712097}, {'label': 'neutral', 'score': 0.6815750598907471}, {'label': 'positive', 'score': 0.3134327828884125}]]
[[{'label': 'negative', 'score': 0.5825538039207458}, {'label': 'neutral', 'score': 0.38161811232566833}, {'label': 'positive', 'score': 0.03582806512713432}]]
[[{'label': 'negative', 'score': 0.9124126434326172}, {'label': 'neutral', 'score': 0.08004850894212723}, {'label': 'positive', 'score': 0.007538837846368551}]]
[[{'label': 'negative', 'score': 0.861136794090271}, {'label': 'neutral', 'score': 0.1253708302974701}, {'label': 'positive', 'score': 0.013492396101355553}]]
[[{'label': 'negative', 'score': 0.7045203447341919}, {'label': 'neutral', 'score': 0.26734378933906555}, {'label': 'positive', 'score': 0.02813589945435524}]]
[[{'label': 'negative', 'score': 0.00597895123064518}, {'label': 'neutral', 'score': 0.09591250866651535}, {'label': 'positive', 'score': 0.8981086015701294}]]
[[{'label': 'negative', 'score': 0.05103752762079239}, {'label': 'neutral', 'score': 0.6000523567199707}, {'label': 'positive', 'score': 0.3489100933074951}]]
[[{'label': 'negative', 'score': 0.03515176102519035}, {'label': 'neutral', 'score': 0.5827538371086121}, {'label': 'positive', 'score': 0.3820943832397461}]]
[[{'label': 'negative', 'score': 0.8333375453948975}, {'label': 'neutral', 'score': 0.12199732661247253}, {'label': 'positive', 'score': 0.044665127992630005}]]
[[{'label': 'negative', 'score': 0.30196014046669006}, {'label': 'neutral', 'score': 0.6664421558380127}, {'label': 'positive', 'score': 0.03159768506884575}]]
[[{'label': 'negative', 'score': 0.01536052580922842}, {'label': 'neutral', 'score': 0.01656549610197544}, {'label': 'positive', 'score': 0.9680739641189575}]]
[[{'label': 'negative', 'score': 0.0032047517597675323}, {'label': 'neutral', 'score': 0.021848130971193314}, {'label': 'positive', 'score': 0.9749471545219421}]]
[[{'label': 'negative', 'score': 0.4359859824180603}, {'label': 'neutral', 'score': 0.45956212282180786}, {'label': 'positive', 'score': 0.10445191711187363}]]
[[{'label': 'negative', 'score': 0.7362720966339111}, {'label': 'neutral', 'score': 0.25735989212989807}, {'label': 'positive', 'score': 0.006368051748722792}]]
[[{'label': 'negative', 'score': 0.0033525165636092424}, {'label': 'neutral', 'score': 0.05831301584839821}, {'label': 'positive', 'score': 0.9383344650268555}]]
[[{'label': 'negative', 'score': 0.2834705114364624}, {'label': 'neutral', 'score': 0.5967734456062317}, {'label': 'positive', 'score': 0.11975599825382233}]]
[[{'label': 'negative', 'score': 0.0206003375351429}, {'label': 'neutral', 'score': 0.9425748586654663}, {'label': 'positive', 'score': 0.0368247851729393}]]
[[{'label': 'negative', 'score': 0.9008108377456665}, {'label': 'neutral', 'score': 0.09288115054368973}, {'label': 'positive', 'score': 0.006307998672127724}]]
[[{'label': 'negative', 'score': 0.013599665835499763}, {'label': 'neutral', 'score': 0.06116173043847084}, {'label': 'positive', 'score': 0.9252385497093201}]]
[[{'label': 'negative', 'score': 0.006974524352699518}, {'label': 'neutral', 'score': 0.8738970756530762}, {'label': 'positive', 'score': 0.11912834644317627}]]
[[{'label': 'negative', 'score': 0.005543078295886517}, {'label': 'neutral', 'score': 0.6030676364898682}, {'label': 'positive', 'score': 0.39138931035995483}]]
[[{'label': 'negative', 'score': 0.007207090500742197}, {'label': 'neutral', 'score': 0.6117631793022156}, {'label': 'positive', 'score': 0.38102975487709045}]]
[[{'label': 'negative', 'score': 0.0037964966613799334}, {'label': 'neutral', 'score': 0.06481492519378662}, {'label': 'positive', 'score': 0.9313885569572449}]]
[[{'label': 'negative', 'score': 0.013224858790636063}, {'label': 'neutral', 'score': 0.701593279838562}, {'label': 'positive', 'score': 0.28518182039260864}]]
[[{'label': 'negative', 'score': 0.4915057420730591}, {'label': 'neutral', 'score': 0.4320811629295349}, {'label': 'positive', 'score': 0.0764131247997284}]]
[[{'label': 'negative', 'score': 0.007674557156860828}, {'label': 'neutral', 'score': 0.06399694085121155}, {'label': 'positive', 'score': 0.9283284544944763}]]
[[{'label': 'negative', 'score': 0.40982338786125183}, {'label': 'neutral', 'score': 0.3680306673049927}, {'label': 'positive', 'score': 0.22214587032794952}]]
[[{'label': 'negative', 'score': 0.017737608402967453}, {'label': 'neutral', 'score': 0.43178290128707886}, {'label': 'positive', 'score': 0.5504794716835022}]]
[[{'label': 'negative', 'score': 0.882880687713623}, {'label': 'neutral', 'score': 0.10933425277471542}, {'label': 'positive', 'score': 0.007785081397742033}]]
[[{'label': 'negative', 'score': 0.5536066889762878}, {'label': 'neutral', 'score': 0.2935933768749237}, {'label': 'positive', 'score': 0.15279997885227203}]]
[[{'label': 'negative', 'score': 0.09725817292928696}, {'label': 'neutral', 'score': 0.8744301795959473}, {'label': 'positive', 'score': 0.02831158973276615}]]
[[{'label': 'negative', 'score': 0.8774797320365906}, {'label': 'neutral', 'score': 0.11535672843456268}, {'label': 'positive', 'score': 0.007163624279201031}]]
[[{'label': 'negative', 'score': 0.8337903618812561}, {'label': 'neutral', 'score': 0.1360854208469391}, {'label': 'positive', 'score': 0.030124248936772346}]]
[[{'label': 'negative', 'score': 0.4123089909553528}, {'label': 'neutral', 'score': 0.39812925457954407}, {'label': 'positive', 'score': 0.18956170976161957}]]
[[{'label': 'negative', 'score': 0.0031655090861022472}, {'label': 'neutral', 'score': 0.016765406355261803}, {'label': 'positive', 'score': 0.9800690412521362}]]
[[{'label': 'negative', 'score': 0.13429772853851318}, {'label': 'neutral', 'score': 0.752247154712677}, {'label': 'positive', 'score': 0.11345507204532623}]]
[[{'label': 'negative', 'score': 0.006738325580954552}, {'label': 'neutral', 'score': 0.1166498139500618}, {'label': 'positive', 'score': 0.8766118288040161}]]
[[{'label': 'negative', 'score': 0.12395869940519333}, {'label': 'neutral', 'score': 0.617352306842804}, {'label': 'positive', 'score': 0.25868892669677734}]]
[[{'label': 'negative', 'score': 0.35947185754776}, {'label': 'neutral', 'score': 0.6086212396621704}, {'label': 'positive', 'score': 0.03190692141652107}]]
[[{'label': 'negative', 'score': 0.06518303602933884}, {'label': 'neutral', 'score': 0.8179894685745239}, {'label': 'positive', 'score': 0.11682747304439545}]]
[[{'label': 'negative', 'score': 0.5142418742179871}, {'label': 'neutral', 'score': 0.3574209213256836}, {'label': 'positive', 'score': 0.12833721935749054}]]
[[{'label': 'negative', 'score': 0.08837351202964783}, {'label': 'neutral', 'score': 0.614340603351593}, {'label': 'positive', 'score': 0.29728585481643677}]]
[[{'label': 'negative', 'score': 0.5847604274749756}, {'label': 'neutral', 'score': 0.40614914894104004}, {'label': 'positive', 'score': 0.009090352803468704}]]
[[{'label': 'negative', 'score': 0.004471762105822563}, {'label': 'neutral', 'score': 0.02023891732096672}, {'label': 'positive', 'score': 0.9752893447875977}]]
[[{'label': 'negative', 'score': 0.14229418337345123}, {'label': 'neutral', 'score': 0.6641436219215393}, {'label': 'positive', 'score': 0.19356217980384827}]]
[[{'label': 'negative', 'score': 0.874763011932373}, {'label': 'neutral', 'score': 0.10675384104251862}, {'label': 'positive', 'score': 0.018483223393559456}]]
[[{'label': 'negative', 'score': 0.9005005955696106}, {'label': 'neutral', 'score': 0.09357723593711853}, {'label': 'positive', 'score': 0.005922140087932348}]]
[[{'label': 'negative', 'score': 0.04648657143115997}, {'label': 'neutral', 'score': 0.8822022676467896}, {'label': 'positive', 'score': 0.07131119817495346}]]
[[{'label': 'negative', 'score': 0.008388505317270756}, {'label': 'neutral', 'score': 0.9627732634544373}, {'label': 'positive', 'score': 0.0288381427526474}]]
[[{'label': 'negative', 'score': 0.01967211440205574}, {'label': 'neutral', 'score': 0.060404565185308456}, {'label': 'positive', 'score': 0.9199233651161194}]]
[[{'label': 'negative', 'score': 0.0018441095016896725}, {'label': 'neutral', 'score': 0.01770205609500408}, {'label': 'positive', 'score': 0.9804538488388062}]]
[[{'label': 'negative', 'score': 0.9198093414306641}, {'label': 'neutral', 'score': 0.07284147292375565}, {'label': 'positive', 'score': 0.007349195424467325}]]
[[{'label': 'negative', 'score': 0.06508875638246536}, {'label': 'neutral', 'score': 0.258796364068985}, {'label': 'positive', 'score': 0.6761149168014526}]]
[[{'label': 'negative', 'score': 0.007669645827263594}, {'label': 'neutral', 'score': 0.009941283613443375}, {'label': 'positive', 'score': 0.9823890328407288}]]
[[{'label': 'negative', 'score': 0.2886582612991333}, {'label': 'neutral', 'score': 0.3877469003200531}, {'label': 'positive', 'score': 0.3235948085784912}]]
[[{'label': 'negative', 'score': 0.11256366968154907}, {'label': 'neutral', 'score': 0.28914445638656616}, {'label': 'positive', 'score': 0.59829181432724}]]
